2025-02-18 11:12:06,884 - INFO - Keeping result for kitchen utensil grip, lightweight, steel
2025-02-18 11:41:18,926 - INFO - Searches: properties of steel
2025-02-18 11:41:51,819 - INFO - Keeping result for kitchen utensil grip, corrosion resistant, aluminum
2025-02-18 11:41:51,819 - INFO - Searches: properties of aluminum
2025-02-18 11:42:14,584 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, titanium: 1/5
2025-02-18 11:42:50,603 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, titanium: 2/5
2025-02-18 11:43:09,006 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, titanium: 3/5
2025-02-18 11:43:41,693 - INFO - Keeping result for kitchen utensil grip, corrosion resistant, titanium
2025-02-18 11:43:41,693 - INFO - Searches: properties of titanium
2025-02-18 11:44:11,091 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, glass: 1/5
2025-02-18 11:44:34,073 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, glass: 2/5
2025-02-18 11:44:52,632 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, glass: 3/5
2025-02-18 11:45:11,205 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, glass: 4/5
2025-02-18 11:45:29,801 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, glass: 5/5
2025-02-18 11:45:55,658 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, wood: 1/5
2025-02-18 11:46:14,162 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, wood: 2/5
2025-02-18 11:46:42,356 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, wood: 3/5
2025-02-18 11:47:10,593 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, wood: 4/5
2025-02-18 11:47:42,712 - INFO - Keeping result for kitchen utensil grip, corrosion resistant, wood
2025-02-18 11:47:42,712 - INFO - Searches: properties of wood
2025-02-18 11:47:57,063 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, thermoplastic: 1/5
2025-02-18 11:48:16,824 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, thermoplastic: 2/5
2025-02-18 11:48:36,012 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, thermoplastic: 3/5
2025-02-18 11:48:55,028 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, thermoplastic: 4/5
2025-02-18 11:49:32,119 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, thermoplastic: 5/5
2025-02-18 11:50:02,733 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, thermoset: 1/5
2025-02-18 11:50:22,460 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, thermoset: 2/5
2025-02-18 11:50:41,493 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, thermoset: 3/5
2025-02-18 11:51:00,536 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, thermoset: 4/5
2025-02-18 11:51:28,980 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, thermoset: 5/5
2025-02-18 11:51:47,751 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, elastomer: 1/5
2025-02-18 11:52:17,518 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, elastomer: 2/5
2025-02-18 11:52:36,856 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, elastomer: 3/5
2025-02-18 11:52:55,592 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, elastomer: 4/5
2025-02-18 11:53:14,341 - INFO - Retrying run for kitchen utensil grip, corrosion resistant, elastomer: 5/5
2025-02-18 11:53:53,750 - INFO - Keeping result for kitchen utensil grip, corrosion resistant, composite
2025-02-18 11:53:53,751 - INFO - Searches: properties of composite materials
2025-02-18 11:54:19,233 - INFO - Retrying run for kitchen utensil grip, high strength, steel: 1/5
2025-02-18 11:54:40,831 - INFO - Retrying run for kitchen utensil grip, high strength, steel: 2/5
2025-02-18 11:55:32,812 - INFO - Keeping result for kitchen utensil grip, high strength, steel
2025-02-18 11:55:32,812 - INFO - Searches: properties of steel
2025-02-18 11:55:49,488 - INFO - Retrying run for kitchen utensil grip, high strength, aluminum: 1/5
2025-02-18 11:56:08,025 - INFO - Retrying run for kitchen utensil grip, high strength, aluminum: 2/5
2025-02-18 11:57:00,368 - INFO - Retrying run for kitchen utensil grip, high strength, aluminum: 3/5
2025-02-18 11:57:28,482 - INFO - Retrying run for kitchen utensil grip, high strength, aluminum: 4/5
2025-02-18 11:57:57,183 - INFO - Retrying run for kitchen utensil grip, high strength, aluminum: 5/5
2025-02-18 11:58:26,371 - INFO - Retrying run for kitchen utensil grip, high strength, titanium: 1/5
2025-02-18 11:58:48,699 - INFO - Retrying run for kitchen utensil grip, high strength, titanium: 2/5
2025-02-18 11:59:17,301 - INFO - Retrying run for kitchen utensil grip, high strength, titanium: 3/5
2025-02-18 11:59:35,918 - INFO - Retrying run for kitchen utensil grip, high strength, titanium: 4/5
2025-02-18 12:00:05,931 - INFO - Retrying run for kitchen utensil grip, high strength, titanium: 5/5
2025-02-18 12:00:24,364 - INFO - Retrying run for kitchen utensil grip, high strength, glass: 1/5
2025-02-18 12:00:47,176 - INFO - Retrying run for kitchen utensil grip, high strength, glass: 2/5
2025-02-18 12:01:10,285 - INFO - Retrying run for kitchen utensil grip, high strength, glass: 3/5
2025-02-18 12:01:30,559 - INFO - Retrying run for kitchen utensil grip, high strength, glass: 4/5
2025-02-18 12:01:49,480 - INFO - Retrying run for kitchen utensil grip, high strength, glass: 5/5
2025-02-18 12:02:37,526 - INFO - Keeping result for kitchen utensil grip, high strength, wood
2025-02-18 12:02:37,526 - INFO - Searches: properties of wood, wood in kitchen utensil grips
2025-02-18 12:03:22,641 - INFO - Retrying run for kitchen utensil grip, high strength, thermoplastic: 1/5
2025-02-18 12:03:53,308 - INFO - Retrying run for kitchen utensil grip, high strength, thermoplastic: 2/5
2025-02-18 12:04:12,352 - INFO - Retrying run for kitchen utensil grip, high strength, thermoplastic: 3/5
2025-02-18 12:04:31,355 - INFO - Retrying run for kitchen utensil grip, high strength, thermoplastic: 4/5
2025-02-18 12:04:50,360 - INFO - Retrying run for kitchen utensil grip, high strength, thermoplastic: 5/5
2025-02-18 12:05:09,827 - INFO - Retrying run for kitchen utensil grip, high strength, thermoset: 1/5
2025-02-18 12:05:39,716 - INFO - Retrying run for kitchen utensil grip, high strength, thermoset: 2/5
2025-02-18 12:06:05,966 - INFO - Retrying run for kitchen utensil grip, high strength, thermoset: 3/5
2025-02-18 12:06:31,712 - INFO - Keeping result for kitchen utensil grip, high strength, thermoset
2025-02-18 12:06:31,712 - INFO - Searches: properties of thermoset
2025-02-18 12:06:48,338 - INFO - Retrying run for kitchen utensil grip, high strength, elastomer: 1/5
2025-02-18 12:07:17,439 - INFO - Retrying run for kitchen utensil grip, high strength, elastomer: 2/5
2025-02-18 12:07:45,243 - INFO - Retrying run for kitchen utensil grip, high strength, elastomer: 3/5
2025-02-18 12:08:04,168 - INFO - Retrying run for kitchen utensil grip, high strength, elastomer: 4/5
2025-02-18 12:08:22,891 - INFO - Retrying run for kitchen utensil grip, high strength, elastomer: 5/5
2025-02-18 12:08:41,674 - INFO - Retrying run for kitchen utensil grip, high strength, composite: 1/5
2025-02-18 12:09:00,459 - INFO - Retrying run for kitchen utensil grip, high strength, composite: 2/5
2025-02-18 12:09:30,303 - INFO - Retrying run for kitchen utensil grip, high strength, composite: 3/5
2025-02-18 12:09:49,115 - INFO - Retrying run for kitchen utensil grip, high strength, composite: 4/5
2025-02-18 12:10:16,721 - INFO - Retrying run for kitchen utensil grip, high strength, composite: 5/5
2025-02-18 12:10:43,798 - INFO - Keeping result for safety helmet, lightweight, steel
2025-02-18 12:10:43,798 - INFO - Searches: properties of steel
2025-02-18 12:11:00,280 - INFO - Retrying run for safety helmet, lightweight, aluminum: 1/5
2025-02-18 12:11:18,869 - INFO - Retrying run for safety helmet, lightweight, aluminum: 2/5
2025-02-18 12:11:54,465 - INFO - Keeping result for safety helmet, lightweight, aluminum
2025-02-18 12:11:54,465 - INFO - Searches: properties of aluminum
2025-02-18 12:12:09,459 - INFO - Retrying run for safety helmet, lightweight, titanium: 1/5
2025-02-18 12:12:29,786 - INFO - Retrying run for safety helmet, lightweight, titanium: 2/5
2025-02-18 12:12:48,380 - INFO - Retrying run for safety helmet, lightweight, titanium: 3/5
2025-02-18 12:13:09,057 - INFO - Retrying run for safety helmet, lightweight, titanium: 4/5
2025-02-18 12:13:56,674 - INFO - Keeping result for safety helmet, lightweight, titanium
2025-02-18 12:13:56,674 - INFO - Searches: properties of titanium
2025-02-18 12:14:14,470 - INFO - Retrying run for safety helmet, lightweight, glass: 1/5
2025-02-18 12:14:33,090 - INFO - Retrying run for safety helmet, lightweight, glass: 2/5
2025-02-18 12:14:51,644 - INFO - Retrying run for safety helmet, lightweight, glass: 3/5
2025-02-18 12:15:18,839 - INFO - Retrying run for safety helmet, lightweight, glass: 4/5
2025-02-18 12:16:04,814 - INFO - Keeping result for safety helmet, lightweight, glass
2025-02-18 12:16:04,814 - INFO - Searches: properties of glass, necessary properties of safety helmets, glass use in safety helmets
2025-02-18 12:16:18,798 - INFO - Retrying run for safety helmet, lightweight, wood: 1/5
2025-02-18 12:16:49,703 - INFO - Retrying run for safety helmet, lightweight, wood: 2/5
2025-02-18 12:17:24,255 - INFO - Retrying run for safety helmet, lightweight, wood: 3/5
2025-02-18 12:17:52,602 - INFO - Retrying run for safety helmet, lightweight, wood: 4/5
2025-02-18 12:18:19,772 - INFO - Retrying run for safety helmet, lightweight, wood: 5/5
2025-02-18 12:18:38,788 - INFO - Retrying run for safety helmet, lightweight, thermoplastic: 1/5
2025-02-18 12:19:30,140 - INFO - Keeping result for safety helmet, lightweight, thermoplastic
2025-02-18 12:19:30,140 - INFO - Searches: properties of thermoplastic
2025-02-18 12:19:51,848 - INFO - Retrying run for safety helmet, lightweight, thermoset: 1/5
2025-02-18 12:20:10,839 - INFO - Retrying run for safety helmet, lightweight, thermoset: 2/5
2025-02-18 12:20:29,895 - INFO - Retrying run for safety helmet, lightweight, thermoset: 3/5
2025-02-18 12:20:49,011 - INFO - Retrying run for safety helmet, lightweight, thermoset: 4/5
2025-02-18 12:21:08,021 - INFO - Retrying run for safety helmet, lightweight, thermoset: 5/5
2025-02-18 12:21:27,055 - INFO - Retrying run for safety helmet, lightweight, elastomer: 1/5
2025-02-18 12:22:07,203 - INFO - Retrying run for safety helmet, lightweight, elastomer: 2/5
2025-02-18 12:22:26,048 - INFO - Retrying run for safety helmet, lightweight, elastomer: 3/5
2025-02-18 12:23:16,003 - INFO - Keeping result for safety helmet, lightweight, elastomer
2025-02-18 12:23:16,003 - INFO - Searches: properties of elastomer, necessary properties of safety helmets, elastomer use in safety helmets
2025-02-18 12:23:39,014 - INFO - Retrying run for safety helmet, lightweight, composite: 1/5
2025-02-18 12:24:00,647 - INFO - Retrying run for safety helmet, lightweight, composite: 2/5
2025-02-18 12:24:19,328 - INFO - Retrying run for safety helmet, lightweight, composite: 3/5
2025-02-18 12:24:38,249 - INFO - Retrying run for safety helmet, lightweight, composite: 4/5
2025-02-18 12:25:05,808 - INFO - Retrying run for safety helmet, lightweight, composite: 5/5
2025-02-18 12:25:24,437 - INFO - Retrying run for safety helmet, heat resistant, steel: 1/5
2025-02-18 12:25:42,992 - INFO - Retrying run for safety helmet, heat resistant, steel: 2/5
2025-02-18 12:26:01,623 - INFO - Retrying run for safety helmet, heat resistant, steel: 3/5
2025-02-18 12:26:23,642 - INFO - Retrying run for safety helmet, heat resistant, steel: 4/5
2025-02-18 12:27:18,610 - INFO - Keeping result for safety helmet, heat resistant, steel
2025-02-18 12:27:18,610 - INFO - Searches: properties of steel, necessary properties of safety helmets
2025-02-18 12:27:45,157 - INFO - Retrying run for safety helmet, heat resistant, aluminum: 1/5
2025-02-18 12:28:06,985 - INFO - Retrying run for safety helmet, heat resistant, aluminum: 2/5
2025-02-18 12:28:46,119 - INFO - Retrying run for safety helmet, heat resistant, aluminum: 3/5
2025-02-18 12:29:26,276 - INFO - Keeping result for safety helmet, heat resistant, aluminum
2025-02-18 12:29:26,276 - INFO - Searches: properties of aluminum
2025-02-18 12:29:49,482 - INFO - Retrying run for safety helmet, heat resistant, titanium: 1/5
2025-02-18 12:30:37,113 - INFO - Keeping result for safety helmet, heat resistant, titanium
2025-02-18 12:30:37,113 - INFO - Searches: properties of titanium, necessary properties of safety helmets
2025-02-18 12:31:06,455 - INFO - Keeping result for safety helmet, heat resistant, glass
2025-02-18 12:31:06,455 - INFO - Searches: properties of glass
2025-02-18 12:31:27,316 - INFO - Retrying run for safety helmet, heat resistant, wood: 1/5
2025-02-18 12:32:10,396 - INFO - Keeping result for safety helmet, heat resistant, wood
2025-02-18 12:32:10,396 - INFO - Searches: properties of wood, necessary properties of safety helmets, wood use in safety helmets
2025-02-18 12:32:24,756 - INFO - Retrying run for safety helmet, heat resistant, thermoplastic: 1/5
2025-02-18 12:32:43,932 - INFO - Retrying run for safety helmet, heat resistant, thermoplastic: 2/5
2025-02-18 12:33:02,885 - INFO - Retrying run for safety helmet, heat resistant, thermoplastic: 3/5
2025-02-18 12:33:21,918 - INFO - Retrying run for safety helmet, heat resistant, thermoplastic: 4/5
2025-02-18 12:33:41,116 - INFO - Retrying run for safety helmet, heat resistant, thermoplastic: 5/5
2025-02-18 12:34:20,978 - INFO - Retrying run for safety helmet, heat resistant, thermoset: 1/5
2025-02-18 12:34:50,605 - INFO - Keeping result for safety helmet, heat resistant, thermoset
2025-02-18 12:34:50,605 - INFO - Searches: properties of thermoset
2025-02-18 12:35:04,712 - INFO - Retrying run for safety helmet, heat resistant, elastomer: 1/5
2025-02-18 12:35:23,416 - INFO - Retrying run for safety helmet, heat resistant, elastomer: 2/5
2025-02-18 12:35:42,076 - INFO - Retrying run for safety helmet, heat resistant, elastomer: 3/5
2025-02-18 12:36:00,943 - INFO - Retrying run for safety helmet, heat resistant, elastomer: 4/5
2025-02-18 12:36:20,223 - INFO - Retrying run for safety helmet, heat resistant, elastomer: 5/5
2025-02-18 12:36:39,366 - INFO - Retrying run for safety helmet, heat resistant, composite: 1/5
2025-02-18 12:36:58,924 - INFO - Retrying run for safety helmet, heat resistant, composite: 2/5
2025-02-18 12:37:19,168 - INFO - Retrying run for safety helmet, heat resistant, composite: 3/5
2025-02-18 12:37:54,693 - INFO - Keeping result for safety helmet, heat resistant, composite
2025-02-18 12:37:54,693 - INFO - Searches: properties of composite materials
2025-02-18 12:38:19,156 - INFO - Retrying run for safety helmet, corrosion resistant, steel: 1/5
2025-02-18 12:38:37,757 - INFO - Retrying run for safety helmet, corrosion resistant, steel: 2/5
2025-02-18 12:38:56,295 - INFO - Retrying run for safety helmet, corrosion resistant, steel: 3/5
2025-02-18 12:39:14,935 - INFO - Retrying run for safety helmet, corrosion resistant, steel: 4/5
2025-02-18 12:39:33,610 - INFO - Retrying run for safety helmet, corrosion resistant, steel: 5/5
2025-02-18 12:39:52,262 - INFO - Retrying run for safety helmet, corrosion resistant, aluminum: 1/5
2025-02-18 12:41:05,629 - INFO - Retrying run for safety helmet, corrosion resistant, aluminum: 2/5
2025-02-18 12:41:52,244 - INFO - Keeping result for safety helmet, corrosion resistant, aluminum
2025-02-18 12:41:52,244 - INFO - Searches: properties of aluminum, necessary properties of safety helmets, aluminum use in safety helmets
2025-02-18 12:42:14,775 - INFO - Retrying run for safety helmet, corrosion resistant, titanium: 1/5
2025-02-18 12:42:33,296 - INFO - Retrying run for safety helmet, corrosion resistant, titanium: 2/5
2025-02-18 12:43:00,328 - INFO - Retrying run for safety helmet, corrosion resistant, titanium: 3/5
2025-02-18 12:43:44,108 - INFO - Keeping result for safety helmet, corrosion resistant, titanium
2025-02-18 12:43:44,108 - INFO - Searches: properties of titanium, necessary properties of safety helmets
2025-02-18 12:44:14,536 - INFO - Keeping result for safety helmet, corrosion resistant, glass
2025-02-18 12:44:14,536 - INFO - Searches: properties of glass, necessary properties of safety helmets
2025-02-18 12:44:41,010 - INFO - Retrying run for safety helmet, corrosion resistant, wood: 1/5
2025-02-18 12:45:08,214 - INFO - Retrying run for safety helmet, corrosion resistant, wood: 2/5
2025-02-18 12:45:50,359 - INFO - Keeping result for safety helmet, corrosion resistant, wood
2025-02-18 12:45:50,359 - INFO - Searches: properties of wood, necessary properties of safety helmets, wood use in safety helmets
2025-02-18 12:46:31,190 - INFO - Keeping result for safety helmet, corrosion resistant, thermoplastic
2025-02-18 12:46:31,190 - INFO - Searches: properties of thermoplastic
2025-02-18 12:46:45,812 - INFO - Retrying run for safety helmet, corrosion resistant, thermoset: 1/5
2025-02-18 12:47:12,361 - INFO - Retrying run for safety helmet, corrosion resistant, thermoset: 2/5
2025-02-18 12:47:31,382 - INFO - Retrying run for safety helmet, corrosion resistant, thermoset: 3/5
2025-02-18 12:47:50,615 - INFO - Retrying run for safety helmet, corrosion resistant, thermoset: 4/5
2025-02-18 12:48:09,670 - INFO - Retrying run for safety helmet, corrosion resistant, thermoset: 5/5
2025-02-18 12:48:35,681 - INFO - Retrying run for safety helmet, corrosion resistant, elastomer: 1/5
2025-02-18 12:48:54,630 - INFO - Retrying run for safety helmet, corrosion resistant, elastomer: 2/5
2025-02-18 12:49:14,040 - INFO - Retrying run for safety helmet, corrosion resistant, elastomer: 3/5
2025-02-18 12:49:32,790 - INFO - Retrying run for safety helmet, corrosion resistant, elastomer: 4/5
2025-02-18 12:50:02,088 - INFO - Retrying run for safety helmet, corrosion resistant, elastomer: 5/5
2025-02-18 12:50:28,560 - INFO - Retrying run for safety helmet, corrosion resistant, composite: 1/5
2025-02-18 12:50:47,451 - INFO - Retrying run for safety helmet, corrosion resistant, composite: 2/5
2025-02-18 12:51:06,327 - INFO - Retrying run for safety helmet, corrosion resistant, composite: 3/5
2025-02-18 12:51:54,225 - INFO - Keeping result for safety helmet, corrosion resistant, composite
2025-02-18 12:51:54,225 - INFO - Searches: properties of composite materials, necessary properties of safety helmets, composite material use in safety helmets
2025-02-18 12:52:23,226 - INFO - Retrying run for safety helmet, high strength, steel: 1/5
2025-02-18 12:52:50,063 - INFO - Retrying run for safety helmet, high strength, steel: 2/5
2025-02-18 12:53:08,659 - INFO - Retrying run for safety helmet, high strength, steel: 3/5
2025-02-18 12:53:41,066 - INFO - Keeping result for safety helmet, high strength, steel
2025-02-18 12:53:41,066 - INFO - Searches: properties of steel
2025-02-18 12:53:54,956 - INFO - Retrying run for safety helmet, high strength, aluminum: 1/5
2025-02-18 12:54:23,701 - INFO - Retrying run for safety helmet, high strength, aluminum: 2/5
2025-02-18 12:54:51,633 - INFO - Retrying run for safety helmet, high strength, aluminum: 3/5
2025-02-18 12:55:10,282 - INFO - Retrying run for safety helmet, high strength, aluminum: 4/5
2025-02-18 12:55:28,830 - INFO - Retrying run for safety helmet, high strength, aluminum: 5/5
2025-02-18 12:56:11,734 - INFO - Keeping result for safety helmet, high strength, titanium
2025-02-18 12:56:11,734 - INFO - Searches: properties of titanium, necessary properties of safety helmets, titanium use in safety helmets
2025-02-18 12:56:35,697 - INFO - Keeping result for safety helmet, high strength, glass
2025-02-18 12:56:35,697 - INFO - Searches: properties of glass
2025-02-18 12:56:49,746 - INFO - Retrying run for safety helmet, high strength, wood: 1/5
2025-02-18 12:57:08,786 - INFO - Retrying run for safety helmet, high strength, wood: 2/5
2025-02-18 12:57:51,311 - INFO - Retrying run for safety helmet, high strength, wood: 3/5
2025-02-18 12:58:19,618 - INFO - Retrying run for safety helmet, high strength, wood: 4/5
2025-02-18 12:58:38,414 - INFO - Retrying run for safety helmet, high strength, wood: 5/5
2025-02-18 12:59:21,976 - INFO - Keeping result for safety helmet, high strength, thermoplastic
2025-02-18 12:59:21,976 - INFO - Searches: properties of thermoplastic
2025-02-18 12:59:36,682 - INFO - Retrying run for safety helmet, high strength, thermoset: 1/5
2025-02-18 13:00:02,905 - INFO - Retrying run for safety helmet, high strength, thermoset: 2/5
